Name,Input List,Start Frame,Area AVG,Area STD,RG AVG,RG STD,RDF Peak,Coordination at Minimum
polymerJ85,"[(1, 'S9'), (2, 'E5'), (3, 'E0'), (4, 'E1'), (5, 'E0'), (6, 'E5'), (7, 'E2'), (8, 'S1'), (9, 'S4'), (10, 'E9'), (11, 'S5'), (12, 'E3'), (13, 'S0'), (14, 'E4'), (15, 'S5'), (16, 'S0')]",830.0,10785.763037185100,302.17102214120700,17.23871604238240,0.179711365821586,1.8238164771957200,4.011059113300490
polymerJ86,"[(1, 'S8'), (2, 'S0'), (3, 'S3'), (4, 'S1'), (5, 'E3'), (6, 'S0'), (7, 'S0'), (8, 'E0'), (9, 'S8'), (10, 'S3'), (11, 'S0'), (12, 'E7'), (13, 'S3'), (14, 'E8'), (15, 'S5'), (16, 'S4'), (17, 'E8'), (18, 'E3'), (19, 'E8')]",830.0,11779.658902270700,427.2841102646330,20.5793749318804,0.1667504677179690,1.876334386727300,4.126138996139000
polymerJ87,"[(1, 'S5'), (2, 'E8'), (3, 'E9'), (4, 'E4'), (5, 'E9'), (6, 'S8'), (7, 'E0'), (8, 'S1'), (9, 'S9'), (10, 'S6'), (11, 'E4'), (12, 'S5'), (13, 'S6'), (14, 'E5'), (15, 'S6'), (16, 'E7'), (17, 'S4'), (18, 'S3'), (19, 'S8')]",830.0,18531.263514921000,410.6323584976830,20.09272256987440,0.1258902159853050,1.9010324406377000,4.525729813664600
polymerJ88,"[(1, 'S8'), (2, 'S9'), (3, 'E5'), (4, 'S1'), (5, 'S6'), (6, 'S1'), (7, 'S0'), (8, 'E9'), (9, 'S9'), (10, 'S3'), (11, 'E2'), (12, 'S2'), (13, 'E0'), (14, 'S7'), (15, 'S3'), (16, 'S4'), (17, 'E1'), (18, 'S5')]",830.0,14860.212171859200,303.98677848457800,20.20722207886830,0.174127638401154,1.524092609089500,3.5149159663865600
polymerJ89,"[(1, 'S3'), (2, 'E8'), (3, 'S0'), (4, 'S5'), (5, 'S8'), (6, 'S1'), (7, 'S7'), (8, 'S3'), (9, 'E8'), (10, 'E9'), (11, 'E8'), (12, 'E8'), (13, 'S9'), (14, 'S4'), (15, 'S9'), (16, 'S4'), (17, 'S1'), (18, 'E2'), (19, 'E1'), (20, 'E7')]",830.0,18491.676298685900,418.4223868311470,18.71310939243860,0.113345344159808,1.977496503549820,4.31387955182073
polymerJ9,"[(1, 'S2'), (2, 'S4'), (3, 'S0'), (4, 'E9'), (5, 'E6'), (6, 'E6'), (7, 'E0'), (8, 'S2'), (9, 'E2'), (10, 'S1'), (11, 'E3'), (12, 'E6'), (13, 'E4'), (14, 'S8'), (15, 'S8')]",830.0,10802.509144064400,321.4518998310930,17.737864349910200,0.1359946656759610,1.870413625170170,4.105138888888890
polymerJ90,"[(1, 'S8'), (2, 'S3'), (3, 'S6'), (4, 'S8'), (5, 'E3'), (6, 'S8'), (7, 'E2'), (8, 'S9'), (9, 'S1'), (10, 'S7'), (11, 'E1'), (12, 'S6'), (13, 'S2'), (14, 'E9'), (15, 'S9'), (16, 'E6'), (17, 'E4'), (18, 'E0'), (19, 'S1'), (20, 'E5')]",830.0,15638.219551198900,352.93583931858300,20.58821238109040,0.1360013746801410,1.6749786178043600,3.82995238095238
polymerJ91,"[(1, 'S9'), (2, 'S5'), (3, 'E8'), (4, 'E3'), (5, 'E9'), (6, 'S1'), (7, 'E8'), (8, 'E8'), (9, 'S8'), (10, 'S9'), (11, 'E5'), (12, 'E4'), (13, 'E8'), (14, 'E0'), (15, 'S2'), (16, 'S5'), (17, 'E3')]",830.0,15125.946150392400,396.23139825204200,18.81829167161670,0.0996595288532041,1.885221562447740,3.974566326530610
polymerJ92,"[(1, 'E2'), (2, 'S5'), (3, 'S3'), (4, 'E0'), (5, 'E0'), (6, 'E4'), (7, 'E1'), (8, 'E1'), (9, 'E9'), (10, 'E4'), (11, 'S5'), (12, 'S8'), (13, 'E5'), (14, 'S2'), (15, 'E2'), (16, 'E0'), (17, 'S0')]",830.0,9876.611945885160,308.0042064388290,16.095782686642200,0.168202712905521,1.7475492037386600,3.87591836734694
polymerJ93,"[(1, 'E5'), (2, 'S6'), (3, 'E2'), (4, 'S8'), (5, 'S6'), (6, 'E0'), (7, 'E6'), (8, 'E4'), (9, 'E8'), (10, 'E6'), (11, 'E9'), (12, 'S6'), (13, 'E6'), (14, 'E7'), (15, 'E6'), (16, 'S7'), (17, 'S2'), (18, 'E4'), (19, 'E0')]",830.0,14973.559656381400,355.75906155576,17.979614426067900,0.1598159209504840,1.7562022266704200,3.99749433106576
polymerJ94,"[(1, 'S3'), (2, 'S2'), (3, 'S9'), (4, 'S1'), (5, 'E1'), (6, 'S5'), (7, 'E9'), (8, 'S4'), (9, 'E5'), (10, 'S1'), (11, 'S6'), (12, 'S2'), (13, 'E2'), (14, 'E1'), (15, 'E2'), (16, 'E2'), (17, 'S9'), (18, 'S4')]",830.0,14382.839705857600,277.17065470535700,18.12695382186340,0.1431213385497310,1.6998348465538800,3.925584415584420
polymerJ95,"[(1, 'E7'), (2, 'S4'), (3, 'E0'), (4, 'E7'), (5, 'E1'), (6, 'E6'), (7, 'E1'), (8, 'S7'), (9, 'S4'), (10, 'S5'), (11, 'S7'), (12, 'E3'), (13, 'S6'), (14, 'E2'), (15, 'S2'), (16, 'S3'), (17, 'S8'), (18, 'E1'), (19, 'S9')]",830.0,13574.304435475000,297.2826411412670,20.36860270636420,0.197002406833692,1.6849795563476000,3.60344387755102
polymerJ96,"[(1, 'E9'), (2, 'E3'), (3, 'E0'), (4, 'S6'), (5, 'E9'), (6, 'S3'), (7, 'S1'), (8, 'S2'), (9, 'E5'), (10, 'S7'), (11, 'E8'), (12, 'E1'), (13, 'S8'), (14, 'E9'), (15, 'S6'), (16, 'S9'), (17, 'S4')]",830.0,15578.009693881200,358.0835429290980,18.55237795352940,0.1433190664099250,1.8866218561966900,4.209058441558440
polymerJ97,"[(1, 'S0'), (2, 'E1'), (3, 'S5'), (4, 'S1'), (5, 'S6'), (6, 'E6'), (7, 'E7'), (8, 'E1'), (9, 'S6'), (10, 'S2'), (11, 'S6'), (12, 'S2'), (13, 'S3'), (14, 'S1'), (15, 'S7'), (16, 'S7'), (17, 'E4'), (18, 'S2'), (19, 'E4')]",830.0,16063.594634354700,313.0569812509550,17.183314661979700,0.0845740180847365,1.7051289628070000,4.418850931677020
polymerJ98,"[(1, 'E4'), (2, 'E4'), (3, 'E0'), (4, 'E5'), (5, 'S3'), (6, 'E9'), (7, 'E8'), (8, 'E7'), (9, 'S8'), (10, 'E7'), (11, 'E3'), (12, 'S1'), (13, 'S2'), (14, 'E4'), (15, 'E7'), (16, 'E1'), (17, 'S1'), (18, 'E5')]",830.0,12302.71398463400,412.01550832592300,15.729206585202900,0.1279352546928320,1.71293976957396,3.574241071428570
polymerJ99,"[(1, 'S2'), (2, 'E1'), (3, 'S2'), (4, 'S4'), (5, 'S1'), (6, 'E0'), (7, 'S2'), (8, 'E9'), (9, 'E6'), (10, 'E1'), (11, 'E9'), (12, 'S7'), (13, 'S5'), (14, 'E9'), (15, 'S1'), (16, 'S4')]",,,,,,,
